country_date_id,cases,death
52348,265691,6874
163095,9932,193
131998,1397638,2339
66418,1671,16
18071,0,0
115011,42884,957
52974,12,0
6629,601713,12460
10809,422,1
108568,65604,788
158643,716,42
150510,23866,322
66922,120452,1052
30833,86103,7218
28168,2596,3
5487,49069,316
68336,37470,447
54014,154620,8473
25269,32687680,672790
92818,266803,3389
95085,169017,2399
34447,101675,4636
22471,177,9
58612,462107,7244
13941,907,53
127260,1220,69
13744,27782,163
5331,4,0
110286,45,0
37833,82984,1278
121618,229645,2216
153987,85831,1964
127712,8413,293
48654,77,0
5991,740136,2137
44178,356,9
6508,12076,452
125128,11224,136
8565,15186,592
95212,183863,2766
28291,2886,3
165840,87,0
105320,48949,240
36560,80858,1324
13156,478,7
188911,30,0
143981,9381,127
172273,3246,58
45931,3013454,37209
39524,1614822,42620
76339,13790,213
118335,88558,673
8708,31857,925
159028,5222,90
37932,87023,1337
173562,13714,91
111181,793,6
48024,14680,189
4340,428,15
13665,27316,163
159318,17083,115
24620,5146543,151884
89012,15106066,160402
94564,0,0
195096,333644,4017
36712,106794,1791
191322,1,0
100932,1907,36
110688,50,0
11927,124234,10037
12936,2063,39
167378,19410,683
141115,2851911,71609
80033,14460,654
166988,635,5
137332,922990,8368
20899,797188,6190
172646,391989,3240
180695,509,7
2610,24122,560
189220,2421,24
166414,1146968,14790
62604,761,1
26578,138,1
162251,12184,130
165311,260041,4431
4161,317681,3566
4066,275341,3496
7372,9678225,129711
76580,1745500,10116
46052,3920299,40288
12463,3629671,30380
42398,197435,2692
33094,466590,12867
47074,23658211,133308
169840,55900,3150
11164,7080,9
161461,2054636,16168
74270,47078,340
46335,154175,5640
57780,595419,2642
17293,90817,350
39990,6079231,139386
31917,0,0
89565,10284,238
41774,0,0
25049,22134978,615683
10984,1698,3
1362,40373,1501
192777,11781,2138
112353,0,0
13176,7515,93
16438,422703,18158
36050,0,0
32845,0,0
161825,2527,47
193627,2698605,79584
154071,86150,1967
109628,114244,2094
15093,378266,5524
66960,128368,1158
50083,412566,2749
41407,23554,213
69456,12508,372
12419,2878212,28863
188222,145379,1430
119636,0,0
148863,2927187,65755
3320,396,7
148466,1079879,31957
55944,305767,28499
12558,4170252,31816
158062,113422,3664
6487,4783,246
16119,17050,671
173547,13714,91
52468,267194,6876
32226,615024,10383
14812,21631,387
193339,744732,20076
23708,262056,12015
114818,20155,300
2722,43158,1026
144320,438764,13964
9777,0,0
115897,2323430,214504
115629,443813,48012
85712,2074419,23665
51227,542056,4289
11755,38496,5683
187427,184563,1312
13902,782,51
118273,70211,593
93053,1003262,16835
2394,3991,152
56625,12179234,105642
139307,3663920,56504
34324,98085,4636
6970,5018895,107459
80198,428599,14974
94652,1936,22
130564,1162661,16069
134530,56015,257
127878,9031,310
59702,605046,2277
130147,0,0
189294,3005,26
8048,125081,1421
167763,73247,1417
115039,43610,960
24736,9347703,227731
154226,88817,1968
46809,3769165,91658
87028,203518,179
76204,12148,213
175709,6459,15
189385,4043,32
142966,74717,1963
25737,263,7
55894,245575,28315
158386,201785,4228
45998,3862322,39880
5365,29,0
158283,164134,4134
140737,15996,800
90122,132909,3011
163241,35208,780
53812,71299,3120
22982,10552,116
178576,2314,57
118861,68011,1552
109596,98094,1840
76929,100041,2745
79658,31980,837
191951,11974,14
160569,0,0
158286,164134,4135
18218,715,14
7026,5258466,115225
105021,82,0
16023,2585,147
98536,18788056,24753
131945,849389,1467
86775,19052,35
161430,2021601,16105
127157,1122,69
102619,7400,294
58122,81797,1262
48423,16,0
145528,465094,4855
90066,128594,2872
3570,63033,1233
2286,88,4
48221,15690,189
32764,4073348,13992
18763,30655,719
6274,998714,2337
101827,0,0
4438,855,52
124358,38946,1242
103625,493548,6250
12067,741205,21750
98237,311289,2481
107356,37682,330
165369,295328,4569
175743,9222,23
116209,5407711,315525
73691,1447,13
4508,1344,53
188947,66,4
189957,53,0
76427,1202291,9267
9234,2067085,17339
7519,6948,97
82365,26031991,291331
119402,612749,19434
192903,11832,2149
13611,26952,163
171578,14176,133
137922,1719088,159730
11985,574448,16461
12004,618204,18371
10304,738328,9027
157474,69,4
188322,258140,2925
113544,18471,614
101776,1217831,10696
66833,94228,787
76817,36102,1006
39794,4932998,125713
103793,505956,6434
127836,9031,310
184907,2177,49
152270,3634,165
63633,23432,143
112655,700,3
15834,2027565,29372
116016,3091971,248167
106354,2725,51
32853,0,0
37699,56096,1068
26297,80038,444
79145,12274,247
11362,37856,38
186618,87954610,1018233
194974,324025,3992
73987,8284,139
71241,18895,234
104245,2115,40
50804,156585,2372
143580,4422533,22754
49756,149333,1134
1080,43423,234
117082,32739,742
9327,4222306,19798
132957,823102,11545
94832,71971,1262
51764,48254,1612
170507,4946,174
154983,285647,838
39107,24837,386
165294,258397,4425
3119,102636,1917
158944,5089,90
155066,0,0
15986,1399,58
169529,26165,1927
168689,39605,163
35971,87258,826
35375,33976,196
86448,5970,29
159427,20533,118
100903,1368,30
128639,198239,2588
155027,596261,952
177942,50055,1464
21063,994037,7118
10172,486378,6584
135853,778238,16698
71475,11,0
26896,187,3
69400,12238,368
35615,61178,690
185757,6512,134
107330,9231,112
60510,1648,6
34329,98192,4636
14507,17040,317
32140,495228,8831
7356,9633732,129566
132039,1427790,3006
86927,185961,119
152727,37620,2820
140234,32378,415
51263,575157,4370
102051,1336,82
146816,389415,680
5646,171434,580
86298,2073,10
102204,1985,85
105249,11060,21
78611,1173374,16188
91223,1731549,14105
34154,90137,4634
127754,8754,307
66503,29672,153
111508,112522,1998
10927,728,1
35727,81005,787
161212,1187373,10472
68702,3613,117
142085,104221,2096
94901,85113,1431
21204,0,0
166265,938343,13923
35542,52136,358
124459,61712,2292
182238,32393,753
164998,6498,155
189205,2260,24
91669,199134,2917
24625,5254971,154317
32608,3568616,13647
2508,18066,415
105915,668336,16630
138456,4143085,216539
14674,20899,384
135589,279699,5976
17214,73476,262
166561,2397330,16501
81720,6064424,156673
125104,9459,128
109071,286660,1123
160197,23074,1333
8195,3150771,5095
176068,22889,131
146073,107037,159
95789,276,0
57894,0,0
78523,1114141,15757
7308,9367172,129070
107200,1702,59
76046,11618,209
5592,406,7
25933,4031,47
14364,13626,169
96643,0,0
178484,1044,47
92281,14439709,33848
35131,12443,82
16240,202266,7576
157048,6471,121
179351,1145345,29246
94677,5296,57
146173,130965,229
12087,789008,22292
112300,1266458,16283
39272,7973,358
173172,0,0
100304,13909,11
73262,837608,17434
14899,70,8
120653,985652,2131
136176,1511754,30237
6239,952960,2319
68713,3649,118
186053,19903476,347305
158464,0,0
112613,430,2
29806,4033,52
57095,4985,73
168768,43959,167
121481,225211,2200
14792,21631,387
106149,4,0
131735,133367,796
113559,22105,719
160169,22837,1313
47993,13526,189
107430,182894,2778
113546,18924,635
79197,12920,251
142721,0,0
131680,120292,781
103937,0,0
179782,2435247,25210
82268,10892746,155550
3909,201402,3109
130630,1606319,17456
123286,1729,18
72333,11971,21
26454,103014,560
184955,4564,69
99008,147979,921
119687,10,0
115517,5847,449
87884,1792130,8318
91873,813607,14920
126616,129151,3572
131367,8984,253
169376,16556,1104
118537,115402,808
59543,136809,1087
65690,280472,3765
191669,7,1
122174,18207,454
11486,42248,38
4222,332410,3589
6084,847142,2248
100419,94554,262
74120,18208,238
104671,10837,75
138203,2839519,203994
10896,623,1
117316,30700,731
80395,814732,30086
15639,1951432,29120
185079,84230,811
82331,14526609,175649
60531,8661,48
136459,0,0
111467,43558,681
57058,3165,64
27506,234582,225
9251,2565399,17786
49061,6520,44
130032,14872,244
162620,17823,138
38786,15962,231
73509,0,0
37868,85876,1335
103850,507010,6437
127097,945,61
83416,255706,4941
5907,696906,1988
43252,2432,87
190627,1746092,32610
85099,728,52
100881,954,26
69294,11995,365
182829,11041,98
133293,1000676,12019
172625,240451,1870
59401,87888,936
420,7400,68
90375,460,9
2299,172,8
167476,46276,1227
44340,1509,21
3462,13153,375
186140,30125391,542034
66816,93583,783
601,12455,111
168759,43563,167
190710,8479751,42075
1982,181534,7713
69407,12311,371
166826,2611580,20659
7203,9016057,127675
76792,18082,479
21778,18532,389
111399,8610,212
91548,61911,1181
89904,87232,2103
3820,154316,2531
164783,7,0
182978,40687,334
14268,13377,162
134124,587467,273
88092,4613292,11483
15640,1951504,29122
135136,383874,4248
178620,18413,265
16146,20833,825
88353,240436,34744
88104,4628082,11589
49721,69635,781
118462,113721,799
9097,728899,13447
172847,2447964,22185
104150,118,1
111620,453789,7784
80684,1925083,46626
185256,386701,6040
177695,7564,134
47816,11602,155
23294,0,0
4839,14655,127
10925,720,1
26311,82071,467
15000,186894,2391
167208,14017,441
109227,124,0
7555,7347,102
1471,55121,2405
100842,619,20
171634,21785,187
179441,0,0
163140,16541,350
60836,64634,862
168898,47141,169
72241,11971,21
149769,14267875,334785
74057,10239,145
31496,3289085,36473
30232,11270,99
130704,1862586,17815
118477,114114,801
15349,837247,13282
115602,268008,32014
126367,43632,509
46649,2414687,69125
111232,795,6
52245,216098,6222
80757,2058847,47367
68759,0,0
43275,2775,88
183399,164153,3598
105203,3271,13
84938,7530325,143894
38244,391,15
29852,4679,61
102561,7276,290
62201,187,0
103273,147121,2406
87089,205963,213
59880,1171034,5012
126269,19299,180
8216,3812332,5691
184225,2500198,59281
174140,17786,125
35664,61896,706
108178,2729,31
143493,3351880,20973
115349,66557,1409
34265,94263,4634
110620,48,0
101138,282249,2374
77553,429408,10911
21163,0,0
26300,80324,446
11082,4261,6
16728,1152892,36849
168413,12813,42
69484,12580,372
161007,667937,6058
40264,0,0
142902,50613,1725
91576,78655,1503
55195,4427,14
112388,49,1
122679,62771,993
97697,10653,232
9859,138000,1551
14086,2586,67
191506,4,1
11734,11899,513
110320,45,0
108604,69749,813
72789,147560,5177
179847,3208173,31076
53268,518589,32984
71255,19289,236
107244,1912,63
30110,6411,88
121752,0,0
119084,148022,3262
101554,1083351,10193
78910,5847,104
132439,17844,40
10322,786502,9438
89011,15035943,160253
25358,34672524,686036
135667,324034,6673
164768,0,0
5917,708302,2018
158408,201785,4230
39754,4828583,122087
153818,73835,1868
83938,1668301,7988
138816,396395,7539
173371,8516,68
28709,24,1
172921,3993292,26629
125480,1919774,19486
9148,932719,14367
78773,0,0
114175,509367,11373
24404,621,6
163026,8811,167
103674,501834,6429
94300,323688,5649
93713,37707,682
14152,8882,97
13686,27316,163
21294,18,2
71479,12,0
76962,112792,2961
2456,14134,333
187614,238535,1637
16116,16617,648
5584,97760,426
45518,664863,10859
171838,36907,272
32616,3596855,13676
14962,63026,846
3516,29126,637
141809,1533,149
79032,9026,232
170599,5026,174
92085,2825414,18885
165819,1,0
77811,2232,96
446,8227,77
6165,896631,2302
67788,16540,93
4857,14954,129
165979,74545,5619
117052,14615,534
127904,9104,311
88610,3101093,100479
15006,204525,2618
98430,14001406,17453
37365,11052,303
157083,7584,125
46156,4056384,40898
39931,5624520,131437
6359,1037023,2348
182757,1385,12
81218,1166079,31763
112723,1885,22
48972,3481,20
184020,1458785,28698
173721,16051,123
48547,18,0
151938,752479,9068
161380,2002353,15960
83606,524783,5609
25719,242,7
77367,381254,10443
58516,362088,6347
183547,169396,3630
187114,76832,613
147972,0,0
9717,28242,376
165322,262189,4436
101717,1204106,10602
63886,44806,297
8442,10342827,15569
150294,4671,25
125290,311777,1171
6495,6278,314
112762,2320,28
1271,35813,1194
146314,169284,265
48066,15543,189
22336,118,7
5351,9,0
78376,582769,10505
74378,53066,373
60997,68242,878
22570,516,9
61187,197591,29794
83142,27908,1777
7893,29938,910
75016,15743,349
55318,6729,42
10923,716,1
40307,3666,146
83023,19877,1159
191227,0,0
165025,32503,315
95086,169500,2407
3163,103131,1917
86943,187262,153
180936,3862,17
58619,464930,7331
109214,2,0
31037,421102,12753
155935,20,0
113315,0,0
5079,39234,153
79499,29779,804
165146,188676,3823
152037,807591,9239
22646,713,12
184509,5288294,116385
72577,15619,623
126563,127923,3517
177664,7158,127
123836,0,0
21875,31503,592
163090,9581,187
173976,17786,125
136188,1519627,30313
175477,28,0
90098,129489,2943
157807,60021,1847
84439,2358809,68746
26586,138,1
184315,3815440,100433
119979,1362,1
6788,2015496,50029
96,62,0
30254,11309,100
183117,95226,2771
145149,101109,867
80388,813040,30061
15841,2030550,29386
185505,908078,7215
4327,88,0
115470,5,0
131284,7191,182
151276,232259,2223
71595,14,0
163474,79336,1328
134815,181430,1890
134365,0,0
130095,15120,245
195185,0,0
13961,484,7
7274,9230573,128889
8845,393047,8785
80565,1779174,43752
4130,285731,3510
3612,97909,1636
173128,4692448,32955
80271,792879,28792
29010,30727,332
23817,439624,16767
126750,157841,4021
187759,244023,1637
103265,139658,2288
124599,85347,2615
184714,320,1
6212,912953,2305
128590,170895,2132
151165,1012,3
125250,194114,707
14571,20751,375
185200,378875,5883
10511,813998,9805
176720,0,0
15424,1497261,26109
23273,18428,149
86541,6362,29
41413,25159,229
156399,0,0
114341,575052,11755
6454,1054,28
185860,2424260,125047
124293,34166,1153
13623,27122,163
155734,18,0
169911,56772,3159
163731,0,0
48551,18,0
27145,13130,88
177157,12079,12
121947,7266,161
34555,107987,4636
150767,102697,1345
72045,1456,0
12863,288,4
19231,3796,175
95533,206334,2991
171259,1309,27
180051,7630163,67437
109279,950,18
100540,199434,712
32590,3468289,13534
52624,0,0
104816,18051,85
132269,1,0
187456,192175,1389
85844,2320260,25173
24507,1318556,57159
12261,1170213,25342
165066,91922,1949
154014,85967,1965
83456,270097,4989
56908,1700,55
25092,22933289,621063
51797,53777,1827
113025,4386,36
13195,7720,97
123019,381,10
140082,16682,165
11397,38296,38
88264,115242,13915
71762,30,0
88329,234531,33774
155190,1694454,1492
121463,225121,2195
59657,306188,1777
17390,140818,513
158317,180970,4164
37393,11760,319
189981,245,0
173499,13671,91
123785,263780,1032
120300,646820,1846
23399,3577,164
132325,5,0
160812,34685,762
161980,3929,64
12296,1233723,25554
134841,202713,2148
85352,562520,12411
9194,1264288,16774
166936,108,1
39458,1041935,30753
110290,45,0
63822,36587,262
27043,313,3
55790,1695,35
10759,170,1
31572,3822281,39978
128381,87607,1289
103927,0,0
36620,83425,1350
160398,26748,1361
54932,364,0
120534,929653,2119
91355,54,1
12693,4594338,32810
116891,8420,355
129791,13531,216
174087,17786,125
6525,24761,717
155260,1924139,1624
68045,30709,387
81079,266845,10218
61449,4043769,89927
20851,692601,5484
143071,483689,7803
60679,52494,696
73734,3266,61
21881,32488,598
60413,66,2
57321,130156,1264
21245,18,2
160972,526112,4778
116624,1547,92
98985,141876,874
45141,0,0
165234,251773,4355
45657,1646981,29749
2497,17296,403
178044,95096,2992
19005,37125,823
5123,41349,153
104546,3589,60
140095,17098,173
139212,2832375,48501
129861,13958,224
131881,271623,1092
70578,27,0
117930,27061,357
92096,3780239,20092
85344,547215,12167
161400,2013622,16053
38453,5774,94
117161,16758,589
191579,4,1
137971,1983570,186511
169471,24946,1826
90520,6042,35
124355,37556,1218
131860,222296,947
74470,58647,401
73866,7715,130
8607,16682,749
72562,8221,316
11124,5300,8
170540,4965,174
31040,441542,13084
128557,167331,2118
184681,0,0
68056,30715,387
42938,904934,8525
72498,126,3
16263,214430,8799
9491,5239883,20823
155592,13,0
191340,1,0
102278,2110,85
123598,220344,990
123241,1241,17
96338,134889,3050
41735,55907,401
117765,3204,38
9513,5426408,20963
14428,14546,200
116706,2757,126
35075,2109,27
31516,3396364,37074
15108,398815,5803
176841,0,0
127433,5131,190
133298,1000749,12019
93171,1378771,18736
85490,977175,14981
80109,231844,5324
45954,3538222,38403
135000,304101,4107
137153,498785,7433
154112,86891,1968
79749,33756,857
5790,500860,1559
77316,377420,10387
187914,504,10
50284,3135378,6350
42841,844892,8357
75027,16952,389
190874,11405711,43113
74942,8814,203
38402,5156,92
55277,6635,37
12357,1679861,26793
180450,1,0
64554,1977167,86338
5062,38249,151
149114,262843,2418
70698,148,1
77581,444152,10940
64643,4253820,150997
121775,5,0
189362,3768,30
150411,9950,125
90798,745978,9656
44287,1031,19
100404,75163,178
162781,314,8
57480,205883,1617
84249,526490,30123
83670,1134548,6087
2015,184038,7737
178724,162350,5284
61532,5619133,108834
7322,9426171,129145
3124,102636,1917
102469,5815,287
59829,1125342,4771
167320,18487,671
17576,274676,1389
88494,1178529,45229
83050,24639,1608
127195,1175,69
40027,6089998,139754
5682,218766,689
189140,1434,23
70973,5866,200
578,11199,108
185045,50208,553
125306,334156,1243
123528,118535,841
114207,516431,11481
62068,35825887,153457
42857,852074,8405
184073,2113880,45607
118594,0,0
183165,122502,3135
45559,1003657,16683
97213,2,0
54762,29,0
80354,809646,30027
65447,1182,17
172854,2517869,22320
168147,139,0
189951,30,0
192616,9039,1715
8869,426613,9952
183453,167935,3621
172571,74900,318
135864,829933,18070
10505,811559,9805
79159,12577,250
169437,23595,1682
138934,580442,12369
8848,398234,8951
101377,617662,8232
21060,994037,7118
195951,247237,5462
129328,3979,147
145529,465094,4855
141386,5083332,106306
29642,326344,2790
178454,884,38
85632,1908079,20994
6122,884736,2302
192266,2057,597
43352,6305,127
55718,10189,103
85316,472630,10910
191387,3,0
160195,23051,1331
509,10781,102
191492,4,1
92116,5150876,24143
133473,1515,23
190007,270,0
161732,994,10
140564,45010,668
9333,4250291,19827
42749,852074,8405
19697,228105,10317
11217,14189,38
10978,1613,2
10234,596388,7967
22712,2432,30
18953,36454,822
123052,446,10
41307,13307,122
135334,397993,4628
58150,97881,1503
142915,52825,1759
1162,337,7
13400,994037,7118
5345,8,0
184487,5284337,116306
78974,8224,201
74116,17944,232
56283,3782463,80779
52647,17,0
35901,85055,810
146627,260283,618
176458,0,0
113124,10490,54
127894,9096,311
165039,52385,724
125805,4648931,35911
50432,3323835,7222
2847,65223,1735
